time,curpos_x,curpos_y,curpos_z,curpos_a,curpos_c,mpt,melt_pool_area,outpower
2025-08-27 11:16:56.799,-29.029,63.316,54.419,134.353,51.93,1599.7564500422884,,511.4210346408447
2025-08-27 11:16:56.857,-17.326,53.515,133.3,82.924,130.538,1630.648261681918,,492.05222712040523
2025-08-27 11:16:56.889,32.518,17.471,81.392,67.149,-82.993,1631.4390168261402,,486.92429554069946
2025-08-27 11:16:56.951,52.228,75.822,90.987,41.851,9.261,1627.5203877420931,,514.1019596194812
2025-08-27 11:16:56.983,-62.884,13.707,-41.238,113.556,37.051,1465.9386814171476,,494.0893766081721
2025-08-27 11:16:57.049,21.872,29.003,8.84,98.935,118.407,1573.8289949932043,,488.5115733048915
2025-08-27 11:16:57.098,87.942,53.344,79.966,-14.216,124.24,1489.1230264141427,,515.4033168870473
2025-08-27 11:16:57.124,111.729,70.768,66.367,78.59,7.471,1461.600134043938,,484.0699043197714
2025-08-27 11:16:57.168,124.331,64.945,93.925,202.607,43.616,1630.7027989870292,,504.2497328714162
2025-08-27 11:16:57.235,-15.191,47.85,45.422,140.294,55.624,1637.9724109231083,,526.2509833437862
2025-08-27 11:16:57.265,58.797,47.726,46.216,61.09,91.367,1547.5206363752375,,494.25241334522667
2025-08-27 11:16:57.326,113.705,60.778,116.925,-11.96,-83.853,1591.604130820202,,498.2449601695691
2025-08-27 11:16:57.358,93.495,60.773,56.826,-47.295,35.792,1609.2618329782872,,504.4569819574464
2025-08-27 11:16:57.421,27.583,57.901,146.339,95.673,63.183,1601.5024727713164,,484.80071730790036
2025-08-27 11:16:57.451,62.681,5.339,118.742,91.558,21.108,1718.9214367543334,,486.2705323431572
2025-08-27 11:16:57.514,113.466,25.298,34.658,76.009,92.071,1623.302611770733,,512.0369895763567
2025-08-27 11:16:57.545,-7.001,72.2,81.403,108.289,93.452,1706.6304369544966,,497.9506462018967
2025-08-27 11:16:57.606,77.815,67.318,27.193,18.689,18.22,1521.5316768212106,,531.9283260988333
2025-08-27 11:16:57.638,22.716,116.782,74.776,24.795,160.396,1632.7398140780658,,498.4582776432845
2025-08-27 11:16:57.701,52.711,0.02,89.814,105.33,47.095,1724.0103098493762,,497.2085831777267
2025-08-27 11:16:57.731,50.824,26.515,96.958,14.252,33.805,1567.622668683055,,505.8383938732623
2025-08-27 11:16:57.794,1.511,104.419,36.084,-1.527,34.08,1632.6595528554003,,507.0621904591026
2025-08-27 11:16:57.826,98.622,83.936,63.591,69.952,12.695,1473.3830825426162,,493.101111427331
2025-08-27 11:16:57.887,57.038,126.435,33.757,-0.024,116.387,1696.18564376174,,508.99755029032923
2025-08-27 11:16:57.919,15.107,67.76,7.868,6.027,57.057,1609.2954177732192,,485.0303444713419
2025-08-27 11:16:57.980,4.846,34.764,123.537,77.742,69.758,1615.8639884320162,,513.3390860817399
2025-08-27 11:16:58.013,18.832,-26.551,68.831,115.495,62.76,1634.6530497567646,,505.5242668643236
2025-08-27 11:16:58.075,35.261,137.154,65.283,79.406,96.0,1663.9002877543778,,501.37663399037706
2025-08-27 11:16:58.106,33.892,32.384,99.952,-6.84,6.991,1708.5457355187978,,495.01595528229734
2025-08-27 11:16:58.169,106.536,-12.809,48.798,32.231,91.517,1700.9985807951257,,506.66962712184653
2025-08-27 11:16:58.201,94.858,69.929,93.988,72.589,94.991,1610.521642587345,,490.811333673306
2025-08-27 11:16:58.265,-29.243,114.61,-19.097,59.925,75.448,1597.7052747742443,,496.72438246274703
2025-08-27 11:16:58.296,67.398,151.789,52.063,-73.441,22.903,1624.9471465758795,,488.76735259041993
2025-08-27 11:16:58.359,53.38,25.031,78.269,64.631,100.557,1749.256129658259,,507.70740085427104
2025-08-27 11:16:58.390,29.228,6.967,56.521,92.93,119.959,1749.6392316505858,,525.5899889042724
2025-08-27 11:16:58.453,54.064,39.957,145.177,41.119,72.417,1682.6015716630209,,496.30059947168934
2025-08-27 11:16:58.484,-36.827,-1.006,78.13,115.129,48.358,1643.382750925899,,496.29165828607444
2025-08-27 11:16:58.546,30.587,118.709,127.696,73.119,-15.917,1780.9546126769242,,508.0678458550164
2025-08-27 11:16:58.578,84.679,68.679,-3.037,120.859,120.731,1534.1706897580634,,503.53263038309206
2025-08-27 11:16:58.641,38.02,67.086,83.62,67.256,133.696,1768.9687341538674,,504.28542646534106
2025-08-27 11:16:58.672,60.732,82.862,60.605,69.237,150.533,1622.2586808161736,,498.19818381455065
2025-08-27 11:16:58.733,5.742,77.758,96.181,47.613,13.655,1619.4694154563942,,510.1009319764005
2025-08-27 11:16:58.766,-52.238,-6.231,14.905,81.879,107.955,1643.9767368153557,,505.96956435187127
2025-08-27 11:16:58.830,13.392,170.537,120.488,29.665,19.31,1573.4480924377676,,502.4247139743108
2025-08-27 11:16:58.860,19.436,12.293,15.041,172.408,108.971,1489.871675202001,,490.38879700688165
2025-08-27 11:16:58.912,66.812,-22.105,18.04,136.334,23.401,1744.445424881513,,495.7513964064267
2025-08-27 11:16:58.968,116.245,10.915,99.924,40.716,47.622,1473.9025944529537,,499.1512972697522
2025-08-27 11:16:58.999,-0.02,-47.448,77.305,125.911,4.273,1679.7689878017602,,509.6479828921556
2025-08-27 11:16:59.061,13.787,14.237,101.6,71.794,56.835,1731.8484248368634,,518.0402682371886
2025-08-27 11:16:59.091,5.082,24.75,54.111,-12.093,76.034,1405.5387866419833,,494.3709984844215
2025-08-27 11:16:59.155,87.53,167.832,-7.697,133.915,34.499,1409.186263700414,,510.46832156289634
2025-08-27 11:16:59.187,-20.35,68.765,62.726,61.123,32.381,1690.4617479221638,,500.5941422370003
2025-08-27 11:16:59.249,28.406,51.995,98.076,84.901,175.48,1672.9705111649669,,503.60268954560587
2025-08-27 11:16:59.280,100.158,90.632,16.32,95.02,76.633,1585.1836075924837,,487.29021151161265
2025-08-27 11:16:59.342,36.481,50.339,85.299,104.769,-41.175,1557.4732869349477,,506.4404755512605
2025-08-27 11:16:59.373,-8.867,22.379,-9.548,64.301,70.981,1493.180151587059,,497.7861994432446
2025-08-27 11:16:59.436,41.207,77.916,46.651,116.621,62.428,1524.5521769190827,,507.66535779478863
2025-08-27 11:16:59.467,28.346,85.424,36.958,69.788,38.065,1635.733419592769,,483.7044578131091
2025-08-27 11:16:59.530,98.198,57.199,55.163,34.333,37.942,1580.9595574273953,,496.29505254929927
2025-08-27 11:16:59.560,40.419,-23.461,88.021,29.552,-8.79,1630.7791772404864,,514.5527649767374
2025-08-27 11:16:59.625,-37.378,7.965,-4.826,45.655,-17.44,1626.1217887128237,,507.65011625758405
2025-08-27 11:16:59.654,73.294,100.135,70.617,3.363,23.997,1749.3508030682633,,488.8187186581107
2025-08-27 11:16:59.716,128.118,46.164,62.957,67.574,22.478,1454.2444013139461,,482.29350999118054
2025-08-27 11:16:59.748,64.891,49.801,40.031,155.297,64.341,1528.771866758923,,504.65834063069207
2025-08-27 11:16:59.811,40.546,97.003,87.541,104.454,82.416,1646.3886326829213,,508.08669596444633
2025-08-27 11:16:59.842,49.371,58.601,85.3,32.763,87.56,1606.997580088347,,505.6636653041
2025-08-27 11:16:59.906,86.634,76.775,131.222,106.454,65.959,1708.537145209611,,490.88296168919294
2025-08-27 11:16:59.937,83.88,-27.14,80.273,28.061,48.75,1609.0850225701356,,500.7554845692912
2025-08-27 11:16:59.999,179.282,59.663,28.076,111.219,50.294,1587.6143450034374,,494.18229365409667
2025-08-27 11:17:00.030,48.164,30.208,20.108,116.877,102.519,1673.3252162166423,,495.0600267091883
2025-08-27 11:17:00.092,91.135,46.252,92.668,21.958,133.787,1716.196779362223,,510.46077675437226
2025-08-27 11:17:00.124,154.135,27.923,-1.666,-8.403,-19.074,1540.2144462560273,,503.943092455552
2025-08-27 11:17:00.187,106.813,20.751,-59.237,-17.381,149.067,1512.9234136493258,,504.6425806149814
2025-08-27 11:17:00.218,51.817,6.854,2.147,100.811,38.55,1608.6258221250914,,503.03988231617745
2025-08-27 11:17:00.282,124.135,91.809,-3.863,75.435,75.666,1564.9018151188895,,500.71999113383515
2025-08-27 11:17:00.313,112.771,4.127,79.145,28.737,23.752,1566.5019635679287,,502.58927144668786
2025-08-27 11:17:00.377,100.171,5.508,19.353,-12.215,13.228,1791.4860107838101,,490.7202587313185
2025-08-27 11:17:00.408,54.433,-28.963,46.579,9.193,-0.222,1759.7155148960474,,489.9651295801983
2025-08-27 11:17:00.470,-58.328,16.094,120.129,12.944,-15.798,1775.8088359655271,,512.215398165855
2025-08-27 11:17:00.501,77.767,15.606,14.523,98.574,75.197,1582.041226058019,,494.3872068283996
2025-08-27 11:17:00.563,55.681,10.339,87.4,46.66,11.844,1512.980250946976,,510.03496004574345
2025-08-27 11:17:00.595,9.917,-19.996,28.618,49.902,-0.528,1536.665031586225,,490.15906802066434
2025-08-27 11:17:00.656,68.62,20.787,-14.295,41.818,2.078,1595.4338088915883,,508.31214232147227
2025-08-27 11:17:00.689,98.38,20.675,-31.347,65.17,4.461,1448.1452503462658,,476.59042913780445
2025-08-27 11:17:00.750,38.203,8.666,73.592,182.3,21.426,1493.4057820162661,,507.6133744831271
2025-08-27 11:17:00.781,-11.862,88.495,1.028,50.209,11.986,1750.5960448086369,,502.2529294048754
2025-08-27 11:17:00.842,46.074,29.44,28.459,68.236,-28.944,1611.322919785147,,485.1392155811658
2025-08-27 11:17:00.872,47.932,58.006,45.725,43.791,-29.767,1731.6821041695794,,479.6654735754359
2025-08-27 11:17:00.936,5.497,154.58,69.361,82.709,10.901,1498.2339534519365,,493.0115816294161
2025-08-27 11:17:00.967,45.337,117.29,97.58,59.56,76.188,1680.0286067807594,,507.79182201324073
2025-08-27 11:17:01.028,88.453,8.211,59.822,53.719,109.67,1587.5701014511544,,500.4084864915001
2025-08-27 11:17:01.059,46.717,52.48,23.672,14.325,83.896,1557.558720096952,,493.00791292856695
2025-08-27 11:17:01.121,112.743,-54.634,59.538,-95.374,45.258,1660.1258206798627,,493.1573646838435
2025-08-27 11:17:01.153,20.052,89.143,47.522,59.709,44.21,1635.4514355146312,,500.68560661077595
2025-08-27 11:17:01.216,7.668,120.219,-21.447,-3.478,-18.739,1832.699627915689,,501.79972525215106
2025-08-27 11:17:01.250,-10.229,69.737,-8.476,71.547,10.156,1525.1555421854723,,484.69164658847296
2025-08-27 11:17:01.309,100.848,26.576,-38.228,71.888,128.256,1579.0625653174313,,511.3713231957473
2025-08-27 11:17:01.340,24.623,17.016,-15.342,74.483,-93.062,1631.5793942069145,,500.83720741160397
2025-08-27 11:17:01.403,-48.155,51.344,62.315,30.235,61.643,1520.7041476728955,,498.46405893128536
2025-08-27 11:17:01.434,57.201,53.955,43.735,20.679,36.371,1450.4357103269795,,522.8532645072848
2025-08-27 11:17:01.499,65.849,122.981,85.067,11.778,129.382,1716.0274411027656,,485.1021712696931
2025-08-27 11:17:01.530,50.732,56.127,-24.945,86.513,42.36,1477.1624402208083,,502.4835576560775
2025-08-27 11:17:01.591,-19.954,48.137,-36.402,47.689,9.015,1729.7782538194406,,492.3534444145884
2025-08-27 11:17:01.623,84.672,44.998,-8.136,152.95,22.06,1625.1832559720349,,492.5198439275963
2025-08-27 11:17:01.684,108.407,61.808,123.328,117.124,95.633,1663.8659210018511,,489.7939088360007
2025-08-27 11:17:01.715,18.269,-116.06,51.808,52.476,35.892,1465.263974005086,,495.0425515936327
2025-08-27 11:17:01.776,-1.139,0.785,51.157,90.272,-7.689,1596.8065305947791,,516.4194026990447
2025-08-27 11:17:01.810,84.045,86.147,35.496,22.179,124.499,1703.693774654009,,519.6337553807563
2025-08-27 11:17:01.870,-5.124,49.318,88.247,114.566,124.553,1750.4163587170035,,520.980024066889
2025-08-27 11:17:01.902,8.196,-13.237,48.235,40.089,-6.711,1490.4324282731432,,492.11421697963135
2025-08-27 11:17:01.965,76.872,-5.562,88.229,72.439,43.077,1541.553081880569,,490.3639915308656
2025-08-27 11:17:01.997,49.024,43.703,113.939,66.337,106.628,1718.760352568444,,503.70718443217095
2025-08-27 11:17:02.059,66.213,-30.06,74.124,-10.029,104.75,1622.838307902224,,509.875425503152
2025-08-27 11:17:02.090,-1.597,26.903,-12.954,59.962,78.706,1677.1077883520477,,493.5923047971047
2025-08-27 11:17:02.153,17.825,136.145,58.02,83.843,41.186,1380.1002832374268,,510.4364166078811
2025-08-27 11:17:02.184,-9.437,75.926,134.731,92.727,-17.028,1596.9881931636194,,496.27165624930745
2025-08-27 11:17:02.248,-48.451,59.176,37.091,64.603,59.975,1639.167022234188,,505.65804665394745
2025-08-27 11:17:02.278,74.013,19.472,37.884,49.657,-0.486,1581.2500600374722,,495.97963165108365
2025-08-27 11:17:02.341,-104.22,-11.374,4.21,64.663,64.418,1626.1452336866225,,494.97537642189
2025-08-27 11:17:02.373,70.135,93.047,54.955,169.436,93.593,1658.7202833136773,,517.442552496961
2025-08-27 11:17:02.436,-8.716,46.603,24.89,101.888,24.605,1434.5471661714676,,496.09887717121103
2025-08-27 11:17:02.468,-27.945,8.641,78.232,85.755,59.84,1607.3589719671438,,528.3506607378195
2025-08-27 11:17:02.530,64.503,54.183,34.368,52.464,10.081,1555.7367339124223,,496.42103440630393
2025-08-27 11:17:02.562,-7.652,-25.302,110.309,41.869,90.178,1758.50649689855,,508.3266851367846
2025-08-27 11:17:02.624,10.108,44.757,75.205,104.638,24.154,1611.398595547629,,502.8788809833797
2025-08-27 11:17:02.654,82.74,50.253,-5.654,108.806,78.96,1516.6047262171542,,514.3623626344162
2025-08-27 11:17:02.717,138.236,112.727,30.402,97.967,73.262,1625.3968679869063,,499.82014781114225
2025-08-27 11:17:02.748,39.318,52.875,-20.242,154.388,69.815,1624.3546101447064,,508.2824318920691
2025-08-27 11:17:02.810,106.036,106.989,34.648,-83.677,64.618,1760.5819660431234,,495.2103461848823
2025-08-27 11:17:02.841,16.804,23.254,83.616,25.934,58.747,1648.6404001206631,,500.39692835710497
2025-08-27 11:17:02.904,61.788,76.032,42.909,12.927,67.97,1780.2597833593284,,508.83662315643505
2025-08-27 11:17:02.934,50.027,33.105,128.145,116.828,46.203,1509.2937207764917,,484.0504184954303
2025-08-27 11:17:02.996,80.753,46.897,135.179,56.731,81.555,1633.132424697985,,491.99448296526634
2025-08-27 11:17:03.027,-16.07,79.749,57.124,71.268,59.955,1571.1750219967448,,494.9525018806253
2025-08-27 11:17:03.089,69.751,88.29,17.457,38.158,39.397,1755.6206687987026,,507.58535161156163
2025-08-27 11:17:03.120,51.671,52.564,-41.323,37.866,40.801,1784.6560164853101,,486.31930471812143
2025-08-27 11:17:03.183,3.799,70.952,108.569,-24.188,30.13,1525.8758277119468,,509.1571673001079
2025-08-27 11:17:03.215,14.72,48.353,60.385,24.694,116.985,1607.0283359136954,,504.26236968755376
2025-08-27 11:17:03.277,-100.866,57.039,80.988,65.545,52.071,1721.3560883854552,,498.0277067112133
2025-08-27 11:17:03.308,96.31,8.196,-21.29,67.336,57.378,1553.1608344428862,,512.8692700683783
2025-08-27 11:17:03.370,170.267,22.241,63.366,47.855,38.229,1476.9095460165872,,497.25187647793894
2025-08-27 11:17:03.401,29.132,71.856,16.652,56.84,-19.821,1761.1071901918006,,512.443515834082
2025-08-27 11:17:03.462,4.743,58.925,82.059,-5.503,-85.94,1630.81983634346,,495.0460524244035
2025-08-27 11:17:03.493,51.497,-28.709,101.103,105.716,6.659,1707.4816157302996,,494.62868625113936
2025-08-27 11:17:03.556,41.087,180.776,88.894,96.722,78.11,1484.442295476646,,498.93923890220873
2025-08-27 11:17:03.586,5.018,82.454,77.283,38.803,104.528,1500.2898831567452,,507.4923524752091
2025-08-27 11:17:03.646,-39.434,33.516,155.618,-57.963,74.312,1504.4210258846738,,504.8620590011919
2025-08-27 11:17:03.681,78.969,71.37,-11.653,84.931,122.946,1574.0602989234835,,499.2758013265932
2025-08-27 11:17:03.741,8.754,56.765,76.619,-1.931,9.167,1506.1837261734747,,506.3873722044997
2025-08-27 11:17:03.771,12.137,93.355,60.412,134.194,116.2,1640.8077289958235,,498.92365446987685
2025-08-27 11:17:03.833,103.265,38.531,77.285,37.256,76.774,1503.8109381579868,,492.1574157412979
2025-08-27 11:17:03.866,3.778,-20.65,103.037,14.819,-42.406,1637.286741366907,,509.941818208871
2025-08-27 11:17:03.926,39.264,87.227,74.736,169.991,2.811,1566.9443126066947,,494.6129770487157
2025-08-27 11:17:03.956,39.946,52.923,4.281,33.924,87.274,1703.8117581241518,,510.3600481872806
2025-08-27 11:17:04.018,51.439,68.491,65.9,27.076,84.176,1701.8480230021557,,491.7143665557098
2025-08-27 11:17:04.049,106.16,170.648,-22.629,30.731,96.42,1567.0358340623823,,517.1576639627009
2025-08-27 11:17:04.112,-1.361,-43.473,15.905,45.87,53.269,1684.3245640542414,,500.5068955572484
2025-08-27 11:17:04.143,45.283,82.691,77.524,94.987,67.686,1502.7202194249935,,485.6403737819305
2025-08-27 11:17:04.208,43.896,28.831,-63.553,6.527,-24.836,1675.5223112518008,,493.26775489366844
2025-08-27 11:17:04.236,151.505,38.309,58.889,137.638,70.279,1644.5158930492985,,486.7811862812945
2025-08-27 11:17:04.298,66.665,45.278,129.815,7.182,20.004,1510.4261314476387,,487.97706102572675
2025-08-27 11:17:04.329,68.376,40.722,32.677,19.762,115.92,1456.919851528472,,496.95794933053804
2025-08-27 11:17:04.390,3.646,109.759,71.44,9.026,98.625,1485.8877212880625,,493.9738403385865
2025-08-27 11:17:04.421,66.571,43.246,52.661,89.039,87.738,1455.7963828743093,,487.5884620361389
2025-08-27 11:17:04.482,62.299,-17.732,94.43,70.748,117.246,1615.004299791082,,489.19511160398474
2025-08-27 11:17:04.514,75.987,141.137,133.946,56.684,44.664,1493.1226205429182,,499.4481004170442
2025-08-27 11:17:04.575,73.748,111.402,84.265,54.268,59.185,1586.2955549095045,,481.62687433608625
2025-08-27 11:17:04.607,63.755,21.79,-51.763,43.644,35.145,1713.4451872857983,,497.93173023939426
2025-08-27 11:17:04.668,76.284,58.975,54.852,-63.7,39.015,1579.4703657176065,,512.4813651235467
2025-08-27 11:17:04.699,-10.346,37.008,68.076,50.692,-20.57,1481.388907182192,,498.3461816602954
2025-08-27 11:17:04.763,2.612,63.768,30.295,21.409,181.776,1582.963315557316,,486.6353964282762
2025-08-27 11:17:04.793,70.878,23.351,70.107,60.717,-9.882,1654.7917249210452,,501.4726552105843
2025-08-27 11:17:04.857,17.278,-14.399,121.311,138.936,112.557,1691.6619340352445,,503.0402787739402
2025-08-27 11:17:04.887,-0.004,7.567,71.809,78.59,115.008,1492.881347136209,,472.55922136718937
2025-08-27 11:17:04.950,47.726,-34.528,22.108,13.101,102.406,1486.9984367859254,,475.6913380924317
2025-08-27 11:17:04.980,58.477,203.82,30.702,45.296,53.101,1603.605814658473,,496.58588648039887
2025-08-27 11:17:05.043,36.975,92.265,135.819,42.592,77.726,1692.3330586095851,,491.2084906832545
2025-08-27 11:17:05.076,34.278,-78.506,48.598,20.373,16.091,1672.493253076658,,512.4520592475004
2025-08-27 11:17:05.137,81.891,-21.973,81.7,14.068,22.109,1588.668883907062,,507.5605704508389
2025-08-27 11:17:05.168,35.859,-31.161,46.858,155.387,28.222,1615.4155181807857,,484.4707460412603
2025-08-27 11:17:05.230,156.383,42.517,121.809,71.865,-23.966,1498.9273966505452,,500.49180127364286
2025-08-27 11:17:05.260,79.242,78.698,117.783,62.833,51.835,1563.566974470353,,499.44412278072207
2025-08-27 11:17:05.322,82.898,76.974,14.51,77.526,36.459,1728.430883566432,,515.4572143899126
2025-08-27 11:17:05.354,41.962,38.505,58.674,47.818,43.091,1503.683389107951,,501.9754360412883
2025-08-27 11:17:05.415,-32.589,41.994,27.214,114.59,53.341,1579.8755433337076,,496.2197527688047
2025-08-27 11:17:05.446,14.977,34.65,0.277,53.4,-4.939,1474.6601441014584,,499.24912413922976
2025-08-27 11:17:05.508,50.4,25.2,-13.006,15.08,-1.805,1617.8556572034345,,510.5054646052936
2025-08-27 11:17:05.539,5.002,30.766,-74.13,123.301,-14.296,1487.065793488353,,502.1194355916535
2025-08-27 11:17:05.602,30.925,-32.47,101.014,45.016,64.931,1675.9302144168673,,488.29638384579584
2025-08-27 11:17:05.634,94.766,191.817,93.019,98.183,-20.848,1583.688663811276,,511.7740587304429
2025-08-27 11:17:05.696,107.9,1.208,93.403,103.091,95.34,1804.48995538495,,492.5897211079938
2025-08-27 11:17:05.730,-33.725,7.313,69.168,61.514,25.652,1455.8154075539555,,499.45105044733685
2025-08-27 11:17:05.792,86.415,63.619,-2.65,124.556,107.981,1464.7166044861513,,491.0221570681294
2025-08-27 11:17:05.820,-1.094,67.744,100.56,43.676,51.746,1489.3527375570188,,506.6092597054595
2025-08-27 11:17:05.882,101.21,146.092,-32.155,160.385,62.896,1622.9630974725349,,507.9307699506968
2025-08-27 11:17:05.917,111.474,55.052,95.559,33.81,81.998,1657.021564452872,,491.92115423876953
2025-08-27 11:17:05.975,-27.765,-2.68,173.11,51.169,21.474,1573.1973481766636,,483.04022771433085
2025-08-27 11:17:06.006,33.236,17.932,-76.487,25.934,8.175,1485.1298822725873,,509.69729412244743
2025-08-27 11:17:06.069,103.804,-21.345,63.847,-28.652,39.956,1604.7115986224617,,498.9211389046295
2025-08-27 11:17:06.098,55.976,63.092,22.087,101.903,69.849,1651.8249587581267,,501.7368874272162
2025-08-27 11:17:06.158,82.374,37.712,40.681,58.546,113.043,1729.2090402499775,,505.15729217465105
2025-08-27 11:17:06.189,153.313,12.96,17.453,16.2,84.149,1720.6618948754194,,485.7267700000811
2025-08-27 11:17:06.252,85.343,18.652,15.4,54.489,-15.959,1664.064332952758,,479.5457625692846
2025-08-27 11:17:06.283,99.76,99.502,90.247,41.604,14.38,1637.6585969801927,,494.0826266864395
2025-08-27 11:17:06.344,14.349,101.558,4.575,113.753,98.992,1714.1056777149802,,498.16192739589474
2025-08-27 11:17:06.375,70.737,56.17,-16.145,71.524,43.93,1605.3672693574556,,497.93635582127155
2025-08-27 11:17:06.438,96.355,174.757,31.577,104.092,32.567,1602.3212796612404,,520.8883844725079
2025-08-27 11:17:06.471,-9.743,64.359,-18.734,65.188,42.995,1773.125230732519,,503.2038692298912
2025-08-27 11:17:06.529,15.383,79.613,114.093,62.773,-44.569,1431.1847227411881,,492.80258963149913
2025-08-27 11:17:06.559,67.154,30.523,137.432,-26.922,33.694,1541.751148196529,,496.1951508297791
2025-08-27 11:17:06.623,-2.705,25.518,58.328,75.174,12.985,1499.0715091612362,,494.4053235528198
2025-08-27 11:17:06.655,38.394,69.931,64.163,139.335,70.6,1598.1160120134398,,491.04684135994705
2025-08-27 11:17:06.715,90.799,-23.641,4.96,8.202,-67.205,1615.3509820608144,,489.4644331509054
2025-08-27 11:17:06.747,97.901,10.061,25.547,54.3,-25.191,1486.8924334635258,,488.21382903496476
2025-08-27 11:17:06.810,11.907,34.009,41.463,23.519,108.889,1739.2688026764204,,514.8724766192006
2025-08-27 11:17:06.840,22.6,18.216,20.484,75.931,179.972,1482.8299507714328,,499.31198371713157
2025-08-27 11:17:06.903,9.968,113.644,66.308,15.156,61.352,1528.0933463371125,,502.9115254101074
2025-08-27 11:17:06.934,163.854,12.634,28.756,26.172,2.081,1483.4062681401722,,499.4034349786289
2025-08-27 11:17:06.995,20.71,53.111,108.565,101.205,19.409,1506.079071513518,,508.98485992833616
2025-08-27 11:17:07.027,33.257,24.655,23.545,55.132,60.227,1729.3985472175384,,489.74560389586816
2025-08-27 11:17:07.089,-36.814,100.821,108.267,107.118,60.602,1685.7283112220407,,497.7625035883357
2025-08-27 11:17:07.118,99.133,39.29,26.256,56.465,124.066,1634.845440502198,,507.35043356019816
2025-08-27 11:17:07.181,79.894,73.084,25.3,51.381,30.142,1585.199333314723,,497.7334329572608
2025-08-27 11:17:07.213,51.805,110.72,51.065,35.526,96.686,1576.7255425383694,,506.9464368028086
2025-08-27 11:17:07.274,76.666,93.738,79.74,85.822,16.694,1569.0816974732188,,494.6547391628169
2025-08-27 11:17:07.305,54.125,75.14,-43.415,52.828,33.151,1666.2714967046618,,504.6000411262576
2025-08-27 11:17:07.368,27.988,32.941,108.07,30.844,14.825,1596.3868587148122,,517.71059079157
2025-08-27 11:17:07.399,111.985,60.614,82.182,3.326,25.573,1627.2296590559365,,512.5317632907384
2025-08-27 11:17:07.462,-49.803,85.252,-21.233,85.863,19.331,1584.1075074408052,,504.66733432949206
2025-08-27 11:17:07.493,-6.755,19.823,12.671,23.545,30.669,1688.2686769387633,,515.3141409156217
2025-08-27 11:17:07.559,15.511,93.74,57.557,113.266,94.388,1576.8750345613842,,491.0289515016604
2025-08-27 11:17:07.589,-84.639,40.672,68.343,61.593,96.127,1682.1130754126382,,492.98238014651275
2025-08-27 11:17:07.650,90.515,1.72,83.417,75.257,65.424,1451.3701953101108,,493.4846752049649
