time,curpos_x,curpos_y,curpos_z,curpos_a,curpos_c,mpt,melt_pool_area,outpower
2025-08-27 10:42:12.501,-63.624,120.13,62.509,83.216,45.824,1526.064873200331,,483.3188198642768
2025-08-27 10:42:12.532,60.551,31.903,39.165,-46.038,54.828,1598.1917989936517,,513.5783828912655
2025-08-27 10:42:12.593,35.326,19.583,-23.945,91.607,9.265,1760.2109207481851,,505.89791678602234
2025-08-27 10:42:12.625,45.181,67.548,25.239,61.066,76.73,1687.4193190097233,,493.8826600507961
2025-08-27 10:42:12.689,80.496,20.754,46.94,-31.57,99.358,1699.9301473135229,,498.88532159446004
2025-08-27 10:42:12.720,60.613,66.808,78.512,42.242,44.659,1682.5167572874084,,500.8798065145821
2025-08-27 10:42:12.783,136.074,97.386,42.341,-26.313,84.041,1382.1101754165431,,519.3800633770512
2025-08-27 10:42:12.815,54.571,-30.775,34.915,31.386,60.56,1538.495128420414,,513.3147712369816
2025-08-27 10:42:12.879,77.611,32.81,16.028,93.155,61.514,1509.0612699912865,,490.79394519769414
2025-08-27 10:42:12.911,41.558,54.322,-72.659,24.574,59.105,1654.91399765735,,487.8866020121497
2025-08-27 10:42:12.974,-25.583,97.225,83.286,10.959,81.972,1622.7464441892382,,510.25732353165387
2025-08-27 10:42:13.006,118.693,3.977,-43.261,36.025,57.758,1648.2016479426384,,487.97773969512605
2025-08-27 10:42:13.068,72.097,32.633,20.144,1.396,84.673,1782.170393776391,,506.53416080499625
2025-08-27 10:42:13.100,79.52,20.826,133.1,91.616,-17.186,1529.1717334696054,,512.3849166333623
2025-08-27 10:42:13.163,-28.382,122.522,44.384,34.326,73.937,1481.8180677064859,,501.16808232271467
2025-08-27 10:42:13.195,18.268,111.002,23.808,27.837,77.837,1729.408609308226,,498.22641774523413
2025-08-27 10:42:13.257,45.795,110.419,72.678,-19.238,90.478,1472.4118389156024,,486.9599936498855
2025-08-27 10:42:13.288,136.547,-0.45,-38.101,94.7,69.656,1713.1543281181,,499.61225085467606
2025-08-27 10:42:13.351,-20.62,59.102,126.564,-14.235,53.543,1663.8476073691552,,508.06926745562424
2025-08-27 10:42:13.383,75.652,80.37,191.821,13.537,-15.33,1443.9825919745167,,518.0468427255242
2025-08-27 10:42:13.444,-14.287,124.56,77.711,-5.594,66.216,1742.077999016603,,510.10678801081684
2025-08-27 10:42:13.475,19.238,81.351,48.05,17.016,98.0,1474.442701599725,,510.26418457440394
2025-08-27 10:42:13.540,66.696,17.384,27.942,59.584,-5.827,1737.8608026464522,,486.70821577025026
2025-08-27 10:42:13.569,21.56,44.751,-73.105,110.352,146.879,1488.7333584023552,,510.8100590920308
2025-08-27 10:42:13.632,2.825,96.033,23.616,94.43,203.783,1651.9793850763904,,489.9436739526803
2025-08-27 10:42:13.663,123.081,32.754,73.328,70.514,74.376,1739.2724672630306,,509.84594781531604
2025-08-27 10:42:13.725,59.63,40.587,-46.051,61.021,92.078,1429.0767143581168,,515.6441865642981
2025-08-27 10:42:13.757,29.323,112.627,-87.062,110.199,49.365,1657.5016707927914,,504.9776361266092
2025-08-27 10:42:13.818,35.453,-29.453,62.622,125.94,71.413,1660.3700743605687,,510.0362066633993
2025-08-27 10:42:13.850,148.476,89.992,117.261,58.365,-6.195,1414.7777795248428,,514.0063880689542
2025-08-27 10:42:13.880,105.291,87.705,6.716,8.182,132.103,1613.360376996735,,491.2097936378289
2025-08-27 10:42:13.960,106.773,41.736,33.925,50.843,63.734,1597.9421959151102,,500.0312970828843
2025-08-27 10:42:13.991,36.651,100.998,71.656,-54.773,60.35,1621.0072700108387,,516.3264612024828
2025-08-27 10:42:14.054,44.658,51.965,24.647,7.163,60.384,1435.4500212983057,,493.8344807449402
2025-08-27 10:42:14.107,11.979,46.856,-4.184,45.72,79.91,1459.1794732402313,,504.944820843911
2025-08-27 10:42:14.131,42.669,99.612,25.489,66.955,87.671,1710.2671122379918,,504.12414513497265
2025-08-27 10:42:14.192,26.196,23.031,41.241,3.733,18.259,1593.768243227931,,509.73124726524316
2025-08-27 10:42:14.223,-3.968,66.005,-37.435,34.65,35.475,1571.8693940375522,,476.9152088864599
2025-08-27 10:42:14.294,-61.195,85.413,-24.66,25.123,46.381,1566.2964730855838,,492.0001505187823
2025-08-27 10:42:14.317,39.739,69.027,42.08,33.051,43.257,1522.4009947100083,,491.1967453451863
2025-08-27 10:42:14.379,118.022,-21.855,50.109,15.638,18.283,1486.1225548690654,,513.8386584477672
2025-08-27 10:42:14.411,59.303,62.403,77.411,80.844,35.185,1565.809050990094,,507.4140463677432
2025-08-27 10:42:14.474,40.628,20.855,75.566,77.93,116.813,1529.2426402250687,,501.4753009025803
2025-08-27 10:42:14.505,107.264,50.667,-12.708,70.185,49.72,1559.5694917885355,,502.14292792091544
2025-08-27 10:42:14.566,67.273,5.896,49.744,121.105,59.217,1536.9555477357853,,504.33932189469243
2025-08-27 10:42:14.598,67.204,63.831,28.595,143.579,27.109,1426.3758216048668,,502.85534829904844
2025-08-27 10:42:14.661,-27.413,82.627,69.046,118.068,9.72,1490.8604366568077,,503.4748600457475
2025-08-27 10:42:14.692,37.615,98.636,10.478,82.798,105.985,1403.989215685581,,502.162362657195
2025-08-27 10:42:14.755,-63.063,105.322,53.56,49.555,-20.021,1716.4500873119757,,495.3250633105146
2025-08-27 10:42:14.755,-63.063,105.322,53.56,49.555,-20.021,1716.4500873119757,,495.3250633105146
2025-08-27 10:42:14.829,102.832,103.104,59.32,72.811,55.464,1494.9769408301338,,507.48387696589754
2025-08-27 10:42:14.895,83.813,105.972,35.327,-44.187,131.674,1440.5392599353063,,505.6886588487031
2025-08-27 10:42:14.927,39.762,0.473,99.474,15.598,18.462,1636.9514985497858,,490.7266118606029
2025-08-27 10:42:14.990,86.645,77.076,35.665,40.114,34.403,1433.0180025396567,,497.8094136569344
2025-08-27 10:42:15.022,47.832,71.961,40.063,73.839,122.269,1600.9469428781135,,512.9252605116403
2025-08-27 10:42:15.084,78.134,-50.56,52.134,105.566,-1.022,1648.6460963837442,,499.22478789603275
2025-08-27 10:42:15.116,54.004,84.17,72.01,31.774,12.184,1659.5628003672432,,483.5800561590339
2025-08-27 10:42:15.179,17.991,87.951,58.056,24.159,12.161,1653.3947297146713,,506.61221079467333
2025-08-27 10:42:15.211,2.315,30.091,72.705,84.505,-10.438,1572.3321876481068,,501.20413881768025
2025-08-27 10:42:15.273,108.247,132.211,162.152,7.251,91.168,1817.4548542171447,,502.08831573791247
2025-08-27 10:42:15.305,129.726,53.634,75.112,33.731,-17.03,1618.9615994425626,,489.8738753262772
2025-08-27 10:42:15.370,-27.709,75.001,103.589,24.084,134.072,1547.1317439867203,,498.1655858740489
2025-08-27 10:42:15.400,-16.911,-49.259,121.451,-29.091,89.229,1689.0198260320215,,493.33038869890044
2025-08-27 10:42:15.463,34.005,111.603,88.928,93.293,113.866,1472.3049251210605,,484.6395042543275
2025-08-27 10:42:15.495,25.337,118.391,99.297,109.648,28.788,1552.5643188885554,,492.0689046366471
2025-08-27 10:42:15.558,-31.622,4.438,79.032,157.108,16.201,1629.6860189147903,,513.6967935375101
2025-08-27 10:42:15.590,45.874,25.612,101.836,75.609,6.668,1517.599737452844,,493.7442315029798
2025-08-27 10:42:15.653,2.986,41.621,-7.736,-11.614,118.614,1418.1762023452598,,510.4652477260358
2025-08-27 10:42:15.685,45.402,34.695,68.15,33.376,68.336,1635.7633502409897,,486.29107986840006
2025-08-27 10:42:15.746,99.531,47.1,-32.972,47.4,-18.837,1484.3364901274795,,498.9330079188415
2025-08-27 10:42:15.778,19.731,3.557,49.045,7.303,62.902,1679.5702990095324,,506.73686900295996
2025-08-27 10:42:15.842,161.835,-44.901,-0.555,80.485,43.44,1610.6445527594176,,488.97007222942256
2025-08-27 10:42:15.873,89.448,-23.141,53.464,6.295,-47.915,1643.0176851538724,,494.3686488208721
2025-08-27 10:42:15.936,79.066,142.533,-27.407,29.548,21.4,1505.6267676163104,,499.792615162356
2025-08-27 10:42:15.968,104.502,102.222,126.163,-32.18,75.515,1456.4057089168452,,505.9624046662305
2025-08-27 10:42:16.032,-75.624,-22.334,87.108,24.551,85.893,1456.8432844261501,,495.77799718719876
2025-08-27 10:42:16.063,18.625,-10.877,61.434,47.025,43.774,1544.3778642046814,,500.1839550257639
2025-08-27 10:42:16.124,137.539,65.12,53.097,57.756,41.586,1530.5845279889018,,511.73186271850983
2025-08-27 10:42:16.155,88.695,111.887,-10.11,88.613,77.0,1595.637263812235,,512.8462758028844
2025-08-27 10:42:16.217,84.56,41.321,-50.547,-26.004,101.371,1448.5938644691353,,513.8755755237848
2025-08-27 10:42:16.248,-32.005,120.246,44.048,18.46,62.203,1524.871088506904,,511.0260527638223
2025-08-27 10:42:16.311,-17.824,89.282,115.371,96.471,58.794,1587.135097516885,,507.1013516244646
2025-08-27 10:42:16.341,76.541,87.642,131.382,53.214,26.698,1601.2654309669265,,486.7049023733135
2025-08-27 10:42:16.403,-41.235,13.111,128.874,6.725,77.923,1714.4414080234137,,497.67033174132695
2025-08-27 10:42:16.434,182.08,108.32,44.765,67.66,19.658,1534.0836644245403,,497.40133755636856
2025-08-27 10:42:16.495,-56.794,95.154,-13.435,99.502,93.379,1503.4698335911353,,478.50212223945124
2025-08-27 10:42:16.526,23.013,-15.437,-45.802,-25.138,63.848,1774.0827591075733,,512.7630158743541
2025-08-27 10:42:16.587,88.68,13.986,39.439,43.765,91.265,1581.3882770031123,,488.37407401515316
2025-08-27 10:42:16.618,22.728,-52.606,38.925,64.213,39.44,1741.472838000716,,490.75175293682315
2025-08-27 10:42:16.681,-7.199,-2.986,131.999,-14.798,40.9,1532.0380526197807,,501.1026588131515
2025-08-27 10:42:16.713,-2.921,69.738,-34.729,56.132,11.467,1603.7129531214464,,487.2920029149805
2025-08-27 10:42:16.777,67.288,90.378,63.129,2.158,54.552,1620.384256544303,,485.2558485208914
2025-08-27 10:42:16.809,2.512,101.585,91.45,31.119,41.573,1660.5742922135505,,493.2858943493764
2025-08-27 10:42:16.872,100.834,-59.632,32.836,-25.025,37.666,1742.0440100729431,,503.58117996302803
2025-08-27 10:42:16.902,-25.612,74.226,106.514,29.181,-8.603,1879.9631160394583,,499.5927604960942
2025-08-27 10:42:16.966,92.083,51.672,92.08,17.269,41.541,1621.3936422784877,,512.5643628855744
2025-08-27 10:42:16.998,92.895,13.545,181.307,125.051,34.246,1469.6702998181104,,491.33027276116434
2025-08-27 10:42:17.061,155.188,23.106,38.428,2.799,1.897,1558.194644140811,,505.4449272555001
2025-08-27 10:42:17.093,148.031,65.793,72.709,64.96,-5.974,1505.1090426914643,,514.5178630814657
2025-08-27 10:42:17.156,-42.057,4.188,78.019,48.239,98.717,1533.0853734722505,,533.7229027878151
2025-08-27 10:42:17.186,83.056,59.936,37.125,7.201,22.087,1412.7462876926597,,499.3883255591373
2025-08-27 10:42:17.248,34.767,6.305,13.01,50.161,101.726,1543.8977440534925,,498.87421993862625
2025-08-27 10:42:17.279,-41.561,-19.004,75.844,123.817,51.071,1682.8102733518226,,494.0742394115419
2025-08-27 10:42:17.310,34.505,63.546,106.863,-11.915,-2.224,1598.7240829127786,,503.8113786021136
2025-08-27 10:42:17.388,-65.448,75.63,139.344,-25.368,-6.759,1692.2129010308688,,497.5254864012675
2025-08-27 10:42:17.419,42.354,48.586,23.458,82.988,31.216,1548.1081521612275,,498.37419674280375
2025-08-27 10:42:17.481,-6.571,89.421,73.761,58.171,44.812,1717.3498647739498,,505.8683455955625
2025-08-27 10:42:17.513,-44.1,54.782,43.638,76.627,-51.311,1602.7257099369565,,489.90612160121015
2025-08-27 10:42:17.575,37.202,155.17,121.947,95.775,103.166,1528.9144053857212,,524.0941869721112
2025-08-27 10:42:17.607,-71.205,53.341,47.794,-13.291,23.04,1656.0003157392289,,495.6897630610903
2025-08-27 10:42:17.669,52.696,20.293,11.222,59.054,119.959,1765.688439566911,,494.7759960978822
2025-08-27 10:42:17.701,-3.928,96.119,37.082,44.006,-46.512,1638.3528175351182,,496.70595102223416
2025-08-27 10:42:17.765,102.247,41.263,54.351,57.338,-34.423,1636.6527617726097,,504.09152984966715
2025-08-27 10:42:17.796,49.046,86.445,43.163,52.967,114.041,1611.6363818325901,,501.7219057063274
2025-08-27 10:42:17.859,64.931,30.196,54.131,42.211,168.568,1577.447384487631,,489.21235063684924
2025-08-27 10:42:17.890,25.128,137.063,48.388,108.925,24.887,1509.2064884845681,,499.48607161751056
2025-08-27 10:42:17.954,85.666,43.491,74.12,91.12,167.192,1540.1872384965943,,498.57774363612197
2025-08-27 10:42:17.985,58.754,90.293,80.115,32.361,89.538,1545.1927776359382,,511.1189076604928
2025-08-27 10:42:18.051,58.037,49.081,-8.689,14.485,29.376,1715.1149191184643,,487.9007168841347
2025-08-27 10:42:18.101,46.952,87.033,85.93,16.259,127.31,1608.7066177381137,,509.6484932780347
2025-08-27 10:42:18.125,-46.699,91.573,35.932,48.482,88.112,1541.2068624638205,,508.2386710063489
2025-08-27 10:42:18.187,134.847,112.182,63.593,52.698,54.079,1751.5949917396915,,514.1810750261938
2025-08-27 10:42:18.219,92.111,67.413,129.349,-13.441,69.883,1759.5480844695844,,520.3333832990545
2025-08-27 10:42:18.281,-5.068,55.573,-11.854,143.015,53.315,1442.5832829169378,,501.03280500572083
2025-08-27 10:42:18.313,70.095,31.409,-14.539,18.306,18.851,1653.6656501118812,,501.9628754650902
2025-08-27 10:42:18.375,62.308,-24.699,40.505,-58.821,-7.777,1549.3833206375227,,498.57972980582974
2025-08-27 10:42:18.406,120.397,25.837,36.614,-73.467,4.559,1718.1387963869922,,502.9114930209012
2025-08-27 10:42:18.467,1.985,72.941,14.311,139.314,69.229,1704.6446293788194,,500.2897217913459
2025-08-27 10:42:18.497,99.588,31.358,86.973,65.027,71.37,1320.6183346306107,,520.924470972353
2025-08-27 10:42:18.561,194.881,48.437,29.759,43.395,46.786,1670.6704328204141,,505.1737675946315
2025-08-27 10:42:18.590,70.943,63.668,114.475,61.695,13.635,1678.0656139981368,,503.26269445211864
2025-08-27 10:42:18.653,115.816,49.159,81.296,84.219,109.883,1534.227571753658,,490.4481319334005
2025-08-27 10:42:18.684,90.292,-36.296,121.248,72.066,91.622,1599.3331017410885,,496.8302689238527
2025-08-27 10:42:18.746,-49.24,79.934,47.744,-17.427,77.15,1514.4282993393426,,487.62156009267915
2025-08-27 10:42:18.777,88.807,20.648,-56.593,-68.514,-65.83,1573.4995633655215,,493.8197910884793
2025-08-27 10:42:18.841,93.52,172.902,65.822,41.81,56.193,1618.9639856687215,,493.77602949633524
2025-08-27 10:42:18.873,110.506,39.066,-34.605,5.149,109.561,1666.2455372875197,,496.3143968759336
2025-08-27 10:42:18.937,33.81,42.925,172.01,113.536,32.374,1496.3248164060878,,489.71040194147093
2025-08-27 10:42:18.966,57.138,115.197,16.678,99.268,21.335,1485.3025983447326,,504.8829936565061
2025-08-27 10:42:19.029,-22.646,-23.618,55.572,40.894,37.31,1725.4861153543507,,505.6980595544673
2025-08-27 10:42:19.059,-38.701,76.536,82.548,24.899,67.197,1784.1954841926909,,503.41573363271164
2025-08-27 10:42:19.122,22.159,51.91,0.052,27.709,30.544,1445.9433177462452,,506.4389390651363
2025-08-27 10:42:19.154,8.229,95.962,57.413,108.451,60.037,1542.7337204786745,,529.8508297899257
2025-08-27 10:42:19.215,112.268,1.092,166.747,95.107,85.427,1540.408432157973,,501.85984364722964
2025-08-27 10:42:19.247,37.662,64.664,98.686,36.181,61.094,1738.0356410763902,,516.7055034005514
2025-08-27 10:42:19.309,11.343,139.033,23.015,48.093,86.064,1450.1796443922158,,493.6449705322667
2025-08-27 10:42:19.340,214.868,87.484,34.903,31.884,55.968,1607.2787918523966,,495.47215482425275
2025-08-27 10:42:19.402,54.5,-9.02,128.406,93.443,35.317,1511.0132375171245,,485.5647094637145
2025-08-27 10:42:19.433,-3.919,35.133,100.149,-18.042,9.002,1537.3018620587557,,504.3971782643395
2025-08-27 10:42:19.496,76.47,9.132,16.495,89.625,64.62,1584.1109709097896,,498.80394431634085
2025-08-27 10:42:19.528,154.207,34.71,-1.824,21.857,103.168,1536.2866468503912,,477.85440866760916
2025-08-27 10:42:19.592,-47.669,34.701,75.713,-14.607,76.455,1521.1347955194178,,484.8527693866829
2025-08-27 10:42:19.621,81.291,30.226,32.939,62.586,75.415,1599.5370673962154,,509.6659142334206
2025-08-27 10:42:19.684,57.519,64.265,75.949,-16.12,60.22,1660.2872144800654,,513.9708671489018
2025-08-27 10:42:19.714,-77.65,63.397,-27.306,15.551,121.368,1602.8135112118696,,508.5662499002353
2025-08-27 10:42:19.776,30.141,104.393,17.395,100.612,70.963,1597.340959549304,,492.6734028889697
2025-08-27 10:42:19.806,122.207,26.148,51.94,79.092,81.235,1606.7318037659081,,499.6425145534668
2025-08-27 10:42:19.864,89.786,123.41,-17.998,-13.189,9.715,1704.6139924411873,,489.6706666126377
2025-08-27 10:42:19.901,79.447,22.644,44.39,115.947,123.293,1707.8019353768618,,498.97111532095647
2025-08-27 10:42:19.963,-30.326,32.378,-6.239,79.211,97.078,1676.975452834387,,495.2186728362548
2025-08-27 10:42:19.994,33.79,12.498,99.783,-16.655,11.68,1592.1836470508229,,496.1445993211193
2025-08-27 10:42:20.058,-11.67,8.675,55.603,107.17,33.346,1397.3737469764671,,481.2543557594354
2025-08-27 10:42:20.089,-45.183,52.053,87.578,81.846,55.015,1514.5990142444346,,518.5818173023389
2025-08-27 10:42:20.153,150.761,110.534,40.4,-10.784,85.406,1484.2117244120816,,504.0595070922142
2025-08-27 10:42:20.183,49.779,32.788,69.446,89.956,166.582,1555.1644726383856,,508.39095803421895
2025-08-27 10:42:20.215,103.525,-5.968,65.084,59.913,34.341,1584.6734404597544,,493.7497897723428
2025-08-27 10:42:20.273,126.776,22.114,32.334,58.192,161.922,1621.9755298965722,,487.1036927576546
2025-08-27 10:42:20.345,139.981,110.169,-24.353,30.16,71.918,1634.8875483918976,,484.6869930669595
2025-08-27 10:42:20.370,118.098,60.828,23.834,7.933,10.315,1540.4955319438793,,514.4391597117043
2025-08-27 10:42:20.434,32.156,88.077,32.867,78.385,72.568,1334.8579715801116,,498.86689373835793
2025-08-27 10:42:20.464,60.704,12.879,29.36,0.92,141.731,1556.2127683205456,,505.3292794615084
2025-08-27 10:42:20.529,7.211,32.12,48.426,-0.19,27.79,1496.3117296484209,,489.5944515617023
2025-08-27 10:42:20.563,18.748,35.178,102.759,16.496,51.666,1544.0687067851159,,517.9728195251332
2025-08-27 10:42:20.621,85.073,88.01,50.772,82.155,120.235,1575.9455636448597,,481.64557457855443
2025-08-27 10:42:20.651,-18.562,0.985,15.714,92.565,31.306,1586.6088783517607,,503.80105111423717
2025-08-27 10:42:20.711,90.381,43.859,-18.28,0.941,-10.259,1623.1294214715022,,508.3877948622394
2025-08-27 10:42:20.745,-41.202,-10.84,30.974,11.848,31.003,1524.9797466810069,,499.70035206124413
2025-08-27 10:42:20.808,28.54,19.274,34.409,28.923,70.62,1441.9574792826,,508.9930048020824
2025-08-27 10:42:20.840,77.556,154.817,135.171,42.551,124.705,1797.6780353971428,,498.03739438295526
2025-08-27 10:42:20.901,62.367,29.215,-9.518,83.722,32.647,1613.8700088985004,,487.0635340245824
2025-08-27 10:42:20.933,9.276,53.089,55.984,27.56,79.992,1423.4118087988584,,481.8891389165994
2025-08-27 10:42:20.993,14.029,-7.281,74.896,31.631,112.056,1636.9936591734986,,512.3119304934154
2025-08-27 10:42:21.025,60.794,-22.024,45.153,45.924,67.376,1757.8172084259966,,497.7167409177402
2025-08-27 10:42:21.087,62.238,92.073,58.405,133.701,-20.974,1696.9005793334588,,511.0006060508515
2025-08-27 10:42:21.118,103.014,46.082,96.265,164.684,85.497,1697.2359372161104,,503.6260367273254
2025-08-27 10:42:21.181,-18.127,-28.686,25.076,68.25,64.022,1647.7625113383347,,488.61505155807305
2025-08-27 10:42:21.212,18.384,107.716,-66.461,17.789,0.483,1609.889082309644,,506.7973256888411
2025-08-27 10:42:21.274,56.225,28.154,15.18,54.904,76.127,1587.003796221,,515.2959744852924
2025-08-27 10:42:21.306,89.636,2.891,27.798,35.981,21.487,1709.7432743792021,,503.64848021765516
2025-08-27 10:42:21.367,-69.396,34.623,65.786,62.448,12.471,1440.865073717444,,517.6667149413128
2025-08-27 10:42:21.399,70.905,67.33,54.707,45.965,15.731,1630.4298120658484,,502.5881234993759
2025-08-27 10:42:21.459,186.609,22.818,-11.328,87.431,94.391,1611.949625924802,,489.8652402333525
2025-08-27 10:42:21.491,61.226,114.047,81.342,76.679,94.009,1547.3687072063203,,497.9302877578908
2025-08-27 10:42:21.553,-11.555,48.973,54.588,-8.963,-70.339,1634.563808471565,,498.0330074872706
2025-08-27 10:42:21.584,-32.706,114.082,-5.415,37.52,144.168,1565.6310378107896,,508.55268499367764
2025-08-27 10:42:21.646,35.399,10.067,13.297,84.521,88.642,1629.2347644461524,,484.54378702503647
2025-08-27 10:42:21.678,-46.558,152.185,103.23,35.05,-50.444,1599.2914326914847,,501.00582450558807
2025-08-27 10:42:21.741,-60.411,-18.899,51.659,39.419,95.484,1619.9380807554353,,508.3810805058502
2025-08-27 10:42:21.772,34.011,90.415,58.455,127.14,19.67,1659.7472545899911,,504.3499019746276
2025-08-27 10:42:21.837,89.9,151.519,91.012,92.712,108.885,1499.1125344876425,,502.36319972266284
2025-08-27 10:42:21.868,80.965,25.904,34.928,68.657,75.073,1707.2490364625178,,487.15237800304817
2025-08-27 10:42:21.931,70.781,161.545,81.999,36.681,93.684,1642.8886106093316,,502.3523410983682
2025-08-27 10:42:21.963,72.3,63.991,42.971,112.936,124.285,1715.040561356722,,502.2878959384125
2025-08-27 10:42:22.024,79.512,23.694,152.878,13.949,43.956,1598.4917056013717,,504.31336954635634
2025-08-27 10:42:22.057,41.193,46.043,-1.679,112.326,73.681,1590.6679863284132,,484.1210818113456
2025-08-27 10:42:22.116,21.199,-67.489,6.715,73.783,22.272,1467.39368350606,,493.0153229302244
2025-08-27 10:42:22.147,86.837,127.335,98.205,-16.205,63.339,1666.4068003537334,,499.23338817409723
2025-08-27 10:42:22.209,86.96,53.248,93.199,31.311,48.231,1650.0250771770598,,485.6765937085109
2025-08-27 10:42:22.240,88.059,21.478,-28.827,146.336,90.022,1571.8538669771792,,492.57010752495825
2025-08-27 10:42:22.303,20.691,28.764,100.761,97.817,82.882,1698.4890344604676,,500.3101798765776
2025-08-27 10:42:22.336,-30.187,1.234,24.747,7.668,38.857,1721.9713708049728,,505.73105462580384
2025-08-27 10:42:22.397,89.655,54.983,-35.335,102.6,21.372,1498.9323001119653,,480.56836058005666
2025-08-27 10:42:22.429,52.891,26.295,167.625,24.287,37.181,1527.5004847932892,,516.0061194550386
2025-08-27 10:42:22.492,62.697,83.756,76.445,96.282,9.931,1529.745943583708,,496.9489406523187
2025-08-27 10:42:22.524,5.553,33.597,85.03,102.094,6.381,1680.9157941094195,,523.080765629389
2025-08-27 10:42:22.587,20.537,-1.136,-1.701,31.206,-71.067,1366.2216272151427,,488.77985831812754
2025-08-27 10:42:22.618,59.24,77.565,31.421,60.836,53.524,1488.62428097144,,498.8170431254926
2025-08-27 10:42:22.681,80.179,-11.612,122.324,-4.813,18.109,1494.7107983340636,,508.8768996837421
2025-08-27 10:42:22.712,64.03,-23.966,-6.909,81.084,35.726,1630.9636616688033,,508.01927565937507
2025-08-27 10:42:22.775,50.486,60.587,111.935,55.279,53.062,1565.9155269584248,,502.32116661000344
2025-08-27 10:42:22.807,47.945,12.126,119.943,6.37,30.447,1418.1722880779246,,507.91809175884856
2025-08-27 10:42:22.870,-5.478,85.908,-16.882,111.427,66.187,1643.662548290739,,498.13200167997087
2025-08-27 10:42:22.902,116.792,6.847,84.433,5.619,79.102,1671.1177748212126,,483.8301205164055
2025-08-27 10:42:22.965,61.049,96.916,31.215,-51.404,1.78,1617.297521417291,,490.74824442756955
2025-08-27 10:42:22.996,56.077,-49.929,23.559,106.025,54.359,1466.2398072917574,,490.77622750960836
2025-08-27 10:42:23.058,87.339,0.004,20.495,-23.072,35.18,1598.2302170749713,,492.22868496438974
2025-08-27 10:42:23.091,32.846,10.46,89.265,58.754,96.362,1716.2831710844312,,502.56275249256555
2025-08-27 10:42:23.152,50.677,29.266,144.694,73.637,-31.042,1698.352379162555,,522.8358479722099
2025-08-27 10:42:23.183,33.104,147.296,103.837,27.107,45.126,1515.1736739907792,,500.05677256781894
2025-08-27 10:42:23.245,38.496,96.063,-1.764,74.408,-19.929,1682.8061653740858,,493.3963160117133
2025-08-27 10:42:23.279,114.916,1.538,29.96,45.271,117.595,1571.7077697885907,,494.2439302826399
2025-08-27 10:42:23.338,43.953,43.704,-1.968,21.006,-1.042,1692.8079384298662,,510.98525089877336
